"Notes"	"County"	"County Code"	"Weekday"	"Weekday Code"	Deaths	Population	Crude Rate	Crude Rate Lower 95% Confidence Interval	Crude Rate Upper 95% Confidence Interval	Crude Rate Standard Error	% of Total Deaths
	"Tulsa County, OK"	"40143"	"Sunday"	"1"	38	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	0.0271%
	"Tulsa County, OK"	"40143"	"Monday"	"2"	33	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	0.0235%
	"Tulsa County, OK"	"40143"	"Tuesday"	"3"	29	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	0.0207%
	"Tulsa County, OK"	"40143"	"Wednesday"	"4"	32	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	0.0228%
	"Tulsa County, OK"	"40143"	"Thursday"	"5"	26	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	0.0185%
	"Tulsa County, OK"	"40143"	"Friday"	"6"	33	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	0.0235%
	"Tulsa County, OK"	"40143"	"Saturday"	"7"	36	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	0.0257%
	"Clackamas County, OR"	"41005"	"Sunday"	"1"	16	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	0.0114%
	"Clackamas County, OR"	"41005"	"Monday"	"2"	12	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	0.0086%
	"Clackamas County, OR"	"41005"	"Tuesday"	"3"	12	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	0.0086%
	"Clackamas County, OR"	"41005"	"Wednesday"	"4"	12	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	0.0086%
	"Clackamas County, OR"	"41005"	"Thursday"	"5"	12	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	0.0086%
	"Clackamas County, OR"	"41005"	"Saturday"	"7"	11	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	0.0078%
	"Deschutes County, OR"	"41017"	"Sunday"	"1"	10	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	0.0071%
	"Jackson County, OR"	"41029"	"Sunday"	"1"	10	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	0.0071%
	"Jackson County, OR"	"41029"	"Thursday"	"5"	15	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	0.0107%
	"Jackson County, OR"	"41029"	"Friday"	"6"	11	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	0.0078%
	"Jackson County, OR"	"41029"	"Saturday"	"7"	10	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	0.0071%
	"Josephine County, OR"	"41033"	"Wednesday"	"4"	11	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	0.0078%
	"Lane County, OR"	"41039"	"Sunday"	"1"	10	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	0.0071%
	"Lane County, OR"	"41039"	"Monday"	"2"	16	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	0.0114%
	"Lane County, OR"	"41039"	"Tuesday"	"3"	18	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	0.0128%
	"Lane County, OR"	"41039"	"Wednesday"	"4"	15	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	0.0107%
	"Lane County, OR"	"41039"	"Thursday"	"5"	24	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	0.0171%
	"Lane County, OR"	"41039"	"Friday"	"6"	23	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	0.0164%
	"Lane County, OR"	"41039"	"Saturday"	"7"	16	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	0.0114%
	"Marion County, OR"	"41047"	"Sunday"	"1"	13	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	0.0093%
	"Marion County, OR"	"41047"	"Monday"	"2"	13	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	0.0093%
	"Marion County, OR"	"41047"	"Tuesday"	"3"	12	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	0.0086%
	"Marion County, OR"	"41047"	"Wednesday"	"4"	15	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	0.0107%
	"Marion County, OR"	"41047"	"Thursday"	"5"	11	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	0.0078%
	"Marion County, OR"	"41047"	"Friday"	"6"	13	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	0.0093%
	"Marion County, OR"	"41047"	"Saturday"	"7"	10	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	0.0071%
	"Multnomah County, OR"	"41051"	"Sunday"	"1"	61	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	0.0435%
	"Multnomah County, OR"	"41051"	"Monday"	"2"	51	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	0.0364%
	"Multnomah County, OR"	"41051"	"Tuesday"	"3"	51	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	0.0364%
	"Multnomah County, OR"	"41051"	"Wednesday"	"4"	65	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	0.0464%
	"Multnomah County, OR"	"41051"	"Thursday"	"5"	52	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	0.0371%
	"Multnomah County, OR"	"41051"	"Friday"	"6"	49	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	0.0350%
	"Multnomah County, OR"	"41051"	"Saturday"	"7"	51	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	0.0364%
	"Washington County, OR"	"41067"	"Sunday"	"1"	10	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	0.0071%
	"Washington County, OR"	"41067"	"Monday"	"2"	16	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	0.0114%
	"Washington County, OR"	"41067"	"Tuesday"	"3"	13	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	0.0093%
	"Washington County, OR"	"41067"	"Wednesday"	"4"	19	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	0.0136%
	"Washington County, OR"	"41067"	"Thursday"	"5"	11	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	0.0078%
	"Washington County, OR"	"41067"	"Saturday"	"7"	13	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	0.0093%
	"Adams County, PA"	"42001"	"Wednesday"	"4"	11	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	0.0078%
	"Allegheny County, PA"	"42003"	"Sunday"	"1"	138	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	0.0985%
	"Allegheny County, PA"	"42003"	"Monday"	"2"	118	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	0.0842%
	"Allegheny County, PA"	"42003"	"Tuesday"	"3"	111	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	0.0792%
	"Allegheny County, PA"	"42003"	"Wednesday"	"4"	125	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	0.0892%
	"Allegheny County, PA"	"42003"	"Thursday"	"5"	143	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	0.1020%
	"Allegheny County, PA"	"42003"	"Friday"	"6"	122	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	0.0870%
	"Allegheny County, PA"	"42003"	"Saturday"	"7"	123	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	0.0878%
	"Armstrong County, PA"	"42005"	"Sunday"	"1"	17	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	0.0121%
	"Armstrong County, PA"	"42005"	"Monday"	"2"	18	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	0.0128%
	"Armstrong County, PA"	"42005"	"Tuesday"	"3"	13	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	0.0093%
	"Armstrong County, PA"	"42005"	"Wednesday"	"4"	11	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	0.0078%
	"Armstrong County, PA"	"42005"	"Thursday"	"5"	10	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	0.0071%
	"Armstrong County, PA"	"42005"	"Friday"	"6"	11	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	0.0078%
	"Armstrong County, PA"	"42005"	"Saturday"	"7"	26	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	0.0185%
	"Beaver County, PA"	"42007"	"Sunday"	"1"	25	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	0.0178%
	"Beaver County, PA"	"42007"	"Monday"	"2"	17	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	0.0121%
	"Beaver County, PA"	"42007"	"Tuesday"	"3"	18	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	0.0128%
	"Beaver County, PA"	"42007"	"Wednesday"	"4"	14	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	0.0100%
	"Beaver County, PA"	"42007"	"Thursday"	"5"	17	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	0.0121%
	"Beaver County, PA"	"42007"	"Friday"	"6"	16	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	0.0114%
	"Beaver County, PA"	"42007"	"Saturday"	"7"	33	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	0.0235%
	"Berks County, PA"	"42011"	"Sunday"	"1"	27	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	0.0193%
	"Berks County, PA"	"42011"	"Monday"	"2"	31	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	0.0221%
	"Berks County, PA"	"42011"	"Tuesday"	"3"	32	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	0.0228%
	"Berks County, PA"	"42011"	"Wednesday"	"4"	30	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	0.0214%
	"Berks County, PA"	"42011"	"Thursday"	"5"	24	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	0.0171%
	"Berks County, PA"	"42011"	"Friday"	"6"	25	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	0.0178%
	"Berks County, PA"	"42011"	"Saturday"	"7"	34	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	0.0243%
	"Blair County, PA"	"42013"	"Sunday"	"1"	18	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	0.0128%
	"Blair County, PA"	"42013"	"Monday"	"2"	13	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	0.0093%
	"Blair County, PA"	"42013"	"Thursday"	"5"	14	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	0.0100%
	"Blair County, PA"	"42013"	"Friday"	"6"	16	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	0.0114%
	"Blair County, PA"	"42013"	"Saturday"	"7"	19	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	0.0136%
	"Bucks County, PA"	"42017"	"Sunday"	"1"	90	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	0.0642%
	"Bucks County, PA"	"42017"	"Monday"	"2"	81	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	0.0578%
	"Bucks County, PA"	"42017"	"Tuesday"	"3"	79	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	0.0564%
	"Bucks County, PA"	"42017"	"Wednesday"	"4"	75	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	0.0535%
	"Bucks County, PA"	"42017"	"Thursday"	"5"	58	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	0.0414%
	"Bucks County, PA"	"42017"	"Friday"	"6"	81	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	0.0578%
	"Bucks County, PA"	"42017"	"Saturday"	"7"	72	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	0.0514%
	"Butler County, PA"	"42019"	"Sunday"	"1"	16	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	0.0114%
	"Butler County, PA"	"42019"	"Monday"	"2"	10	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	0.0071%
	"Butler County, PA"	"42019"	"Tuesday"	"3"	19	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	0.0136%
	"Butler County, PA"	"42019"	"Wednesday"	"4"	24	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	0.0171%
	"Butler County, PA"	"42019"	"Thursday"	"5"	15	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	0.0107%
	"Butler County, PA"	"42019"	"Friday"	"6"	27	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	0.0193%
	"Butler County, PA"	"42019"	"Saturday"	"7"	24	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	0.0171%
	"Cambria County, PA"	"42021"	"Sunday"	"1"	18	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	0.0128%
	"Cambria County, PA"	"42021"	"Monday"	"2"	23	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	0.0164%
	"Cambria County, PA"	"42021"	"Tuesday"	"3"	20	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	0.0143%
	"Cambria County, PA"	"42021"	"Wednesday"	"4"	19	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	0.0136%
	"Cambria County, PA"	"42021"	"Thursday"	"5"	20	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	0.0143%
	"Cambria County, PA"	"42021"	"Friday"	"6"	22	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	0.0157%
	"Cambria County, PA"	"42021"	"Saturday"	"7"	18	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	0.0128%
	"Carbon County, PA"	"42025"	"Sunday"	"1"	17	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	0.0121%
	"Carbon County, PA"	"42025"	"Monday"	"2"	11	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	0.0078%
	"Carbon County, PA"	"42025"	"Tuesday"	"3"	18	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	0.0128%
	"Carbon County, PA"	"42025"	"Wednesday"	"4"	19	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	0.0136%
	"Carbon County, PA"	"42025"	"Thursday"	"5"	13	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	0.0093%
	"Carbon County, PA"	"42025"	"Friday"	"6"	12	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	0.0086%
	"Chester County, PA"	"42029"	"Sunday"	"1"	36	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	0.0257%
	"Chester County, PA"	"42029"	"Monday"	"2"	41	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	0.0293%
	"Chester County, PA"	"42029"	"Tuesday"	"3"	34	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	0.0243%
	"Chester County, PA"	"42029"	"Wednesday"	"4"	29	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	0.0207%
	"Chester County, PA"	"42029"	"Thursday"	"5"	30	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	0.0214%
	"Chester County, PA"	"42029"	"Friday"	"6"	42	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	0.0300%
	"Chester County, PA"	"42029"	"Saturday"	"7"	48	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	0.0342%
	"Clearfield County, PA"	"42033"	"Saturday"	"7"	14	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	0.0100%
	"Columbia County, PA"	"42037"	"Tuesday"	"3"	10	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	0.0071%
	"Columbia County, PA"	"42037"	"Saturday"	"7"	10	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	0.0071%
	"Cumberland County, PA"	"42041"	"Sunday"	"1"	10	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	0.0071%
	"Dauphin County, PA"	"42043"	"Sunday"	"1"	31	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	0.0221%
	"Dauphin County, PA"	"42043"	"Monday"	"2"	36	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	0.0257%
	"Dauphin County, PA"	"42043"	"Tuesday"	"3"	23	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	0.0164%
	"Dauphin County, PA"	"42043"	"Wednesday"	"4"	29	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	0.0207%
	"Dauphin County, PA"	"42043"	"Thursday"	"5"	26	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	0.0185%
	"Dauphin County, PA"	"42043"	"Friday"	"6"	30	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	0.0214%
	"Dauphin County, PA"	"42043"	"Saturday"	"7"	27	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	0.0193%
	"Delaware County, PA"	"42045"	"Sunday"	"1"	53	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	0.0378%
	"Delaware County, PA"	"42045"	"Monday"	"2"	33	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	0.0235%
	"Delaware County, PA"	"42045"	"Tuesday"	"3"	36	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	0.0257%
	"Delaware County, PA"	"42045"	"Wednesday"	"4"	41	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	0.0293%
	"Delaware County, PA"	"42045"	"Thursday"	"5"	50	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	0.0357%
	"Delaware County, PA"	"42045"	"Friday"	"6"	38	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	0.0271%
	"Delaware County, PA"	"42045"	"Saturday"	"7"	50	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	0.0357%
	"Erie County, PA"	"42049"	"Sunday"	"1"	15	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	0.0107%
	"Erie County, PA"	"42049"	"Monday"	"2"	15	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	0.0107%
	"Erie County, PA"	"42049"	"Tuesday"	"3"	10	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	0.0071%
	"Erie County, PA"	"42049"	"Wednesday"	"4"	17	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	0.0121%
	"Erie County, PA"	"42049"	"Thursday"	"5"	14	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	0.0100%
	"Erie County, PA"	"42049"	"Friday"	"6"	18	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	0.0128%
	"Erie County, PA"	"42049"	"Saturday"	"7"	10	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	0.0071%
	"Fayette County, PA"	"42051"	"Sunday"	"1"	28	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	0.0200%
	"Fayette County, PA"	"42051"	"Monday"	"2"	25	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	0.0178%
	"Fayette County, PA"	"42051"	"Tuesday"	"3"	22	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	0.0157%
	"Fayette County, PA"	"42051"	"Wednesday"	"4"	27	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	0.0193%
	"Fayette County, PA"	"42051"	"Thursday"	"5"	29	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	0.0207%
	"Fayette County, PA"	"42051"	"Friday"	"6"	31	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	0.0221%
	"Fayette County, PA"	"42051"	"Saturday"	"7"	31	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	0.0221%
	"Franklin County, PA"	"42055"	"Sunday"	"1"	11	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	0.0078%
	"Franklin County, PA"	"42055"	"Friday"	"6"	12	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	0.0086%
	"Indiana County, PA"	"42063"	"Monday"	"2"	11	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	0.0078%
	"Indiana County, PA"	"42063"	"Saturday"	"7"	13	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	0.0093%
	"Lackawanna County, PA"	"42069"	"Sunday"	"1"	18	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	0.0128%
	"Lackawanna County, PA"	"42069"	"Monday"	"2"	25	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	0.0178%
	"Lackawanna County, PA"	"42069"	"Tuesday"	"3"	13	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	0.0093%
	"Lackawanna County, PA"	"42069"	"Wednesday"	"4"	19	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	0.0136%
	"Lackawanna County, PA"	"42069"	"Thursday"	"5"	14	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	0.0100%
	"Lackawanna County, PA"	"42069"	"Friday"	"6"	23	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	0.0164%
	"Lackawanna County, PA"	"42069"	"Saturday"	"7"	24	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	0.0171%
	"Lancaster County, PA"	"42071"	"Sunday"	"1"	24	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	0.0171%
	"Lancaster County, PA"	"42071"	"Monday"	"2"	17	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	0.0121%
	"Lancaster County, PA"	"42071"	"Tuesday"	"3"	29	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	0.0207%
	"Lancaster County, PA"	"42071"	"Wednesday"	"4"	26	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	0.0185%
	"Lancaster County, PA"	"42071"	"Thursday"	"5"	20	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	0.0143%
	"Lancaster County, PA"	"42071"	"Friday"	"6"	19	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	0.0136%
	"Lancaster County, PA"	"42071"	"Saturday"	"7"	20	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	0.0143%
	"Lawrence County, PA"	"42073"	"Tuesday"	"3"	15	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	0.0107%
	"Lawrence County, PA"	"42073"	"Wednesday"	"4"	11	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	0.0078%
	"Lebanon County, PA"	"42075"	"Wednesday"	"4"	11	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	0.0078%
	"Lebanon County, PA"	"42075"	"Friday"	"6"	14	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	0.0100%
	"Lebanon County, PA"	"42075"	"Saturday"	"7"	16	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	0.0114%
	"Lehigh County, PA"	"42077"	"Sunday"	"1"	37	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	0.0264%
	"Lehigh County, PA"	"42077"	"Monday"	"2"	42	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	0.0300%
	"Lehigh County, PA"	"42077"	"Tuesday"	"3"	38	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	0.0271%
	"Lehigh County, PA"	"42077"	"Wednesday"	"4"	30	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	0.0214%
	"Lehigh County, PA"	"42077"	"Thursday"	"5"	20	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	0.0143%
	"Lehigh County, PA"	"42077"	"Friday"	"6"	33	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	0.0235%
	"Lehigh County, PA"	"42077"	"Saturday"	"7"	35	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	0.0250%
	"Luzerne County, PA"	"42079"	"Sunday"	"1"	51	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	0.0364%
	"Luzerne County, PA"	"42079"	"Monday"	"2"	73	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	0.0521%
	"Luzerne County, PA"	"42079"	"Tuesday"	"3"	60	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	0.0428%
	"Luzerne County, PA"	"42079"	"Wednesday"	"4"	57	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	0.0407%
	"Luzerne County, PA"	"42079"	"Thursday"	"5"	66	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	0.0471%
	"Luzerne County, PA"	"42079"	"Friday"	"6"	68	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	0.0485%
	"Luzerne County, PA"	"42079"	"Saturday"	"7"	67	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	0.0478%
	"Lycoming County, PA"	"42081"	"Thursday"	"5"	11	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	0.0078%
	"Mercer County, PA"	"42085"	"Sunday"	"1"	12	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	0.0086%
	"Mercer County, PA"	"42085"	"Monday"	"2"	13	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	0.0093%
	"Mercer County, PA"	"42085"	"Tuesday"	"3"	12	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	0.0086%
	"Mercer County, PA"	"42085"	"Wednesday"	"4"	10	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	0.0071%
	"Mercer County, PA"	"42085"	"Thursday"	"5"	10	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	0.0071%
	"Mercer County, PA"	"42085"	"Friday"	"6"	20	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	0.0143%
	"Mercer County, PA"	"42085"	"Saturday"	"7"	14	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	0.0100%
	"Monroe County, PA"	"42089"	"Sunday"	"1"	14	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	0.0100%
	"Monroe County, PA"	"42089"	"Monday"	"2"	15	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	0.0107%
	"Monroe County, PA"	"42089"	"Tuesday"	"3"	25	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	0.0178%
	"Monroe County, PA"	"42089"	"Wednesday"	"4"	20	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	0.0143%
