,latitude,longitude,ch4,time
11295,25.6,-154.47,1843.76,1562875861.0
11296,25.69,-154.95,1840.65,1562875862.0
11297,25.78,-155.43,1839.99,1562875862.0
11298,25.87,-155.9,1840.67,1562875862.0
11299,25.96,-156.36,1856.0,1562875862.0
11300,26.21,-157.8,1828.69,1562875863.0
11301,26.3,-158.3,1830.63,1562875863.0
11302,26.39,-158.83,1835.9,1562875863.0
11303,26.48,-159.38,1838.11,1562875864.0
11304,25.23,-155.08,1835.86,1562875870.0
11305,25.32,-155.55,1850.07,1562875870.0
11306,25.4,-156.02,1824.78,1562875870.0
11307,25.49,-156.48,1848.28,1562875870.0
11308,25.57,-156.95,1827.84,1562875870.0
11309,25.74,-157.92,1848.7,1562875871.0
11310,25.83,-158.42,1834.46,1562875871.0
11311,25.92,-158.94,1833.79,1562875871.0
11312,26.01,-159.49,1816.46,1562875872.0
11313,26.1,-160.07,1841.69,1562875872.0
11314,24.93,-156.14,1843.31,1562875878.0
11315,25.11,-157.07,1832.78,1562875878.0
11316,25.19,-157.55,1823.6,1562875879.0
11317,25.27,-158.03,1821.27,1562875879.0
11318,25.36,-158.53,1837.43,1562875879.0
11319,25.54,-159.59,1823.4,1562875880.0
11320,25.64,-160.17,1827.9,1562875880.0
11321,25.74,-160.79,1847.35,1562875880.0
11322,24.29,-155.33,1847.5,1562875886.0
11323,24.38,-155.8,1840.03,1562875886.0
11324,24.64,-157.19,1845.65,1562875886.0
11325,24.72,-157.66,1854.82,1562875887.0
11326,24.81,-158.14,1854.71,1562875887.0
11327,24.89,-158.64,1843.24,1562875887.0
11328,25.07,-159.7,1821.03,1562875888.0
11329,23.91,-155.92,1837.64,1562875894.0
11330,24.08,-156.84,1833.52,1562875894.0
11331,24.25,-157.78,1841.83,1562875895.0
11332,24.34,-158.26,1865.67,1562875895.0
11333,24.42,-158.75,1850.07,1562875895.0
11334,24.51,-159.27,1842.86,1562875895.0
11335,24.6,-159.81,1836.58,1562875896.0
11336,24.7,-160.38,1836.71,1562875896.0
11337,23.35,-155.57,1854.92,1562875902.0
11338,23.44,-156.04,1826.27,1562875902.0
11339,23.53,-156.5,1824.48,1562875902.0
11340,23.61,-156.96,1838.28,1562875902.0
11341,23.7,-157.42,1827.2,1562875902.0
11342,23.78,-157.89,1834.86,1562875903.0
11343,23.87,-158.37,1836.07,1562875903.0
11344,23.95,-158.86,1835.82,1562875903.0
11345,24.04,-159.38,1860.94,1562875903.0
11346,24.13,-159.92,1854.09,1562875904.0
11347,24.33,-161.1,1861.04,1562875904.0
11348,22.69,-154.74,1840.17,1562875909.0
11349,22.79,-155.22,1849.99,1562875909.0
11350,22.88,-155.7,1837.59,1562875910.0
11351,22.97,-156.16,1860.76,1562875910.0
11352,23.06,-156.62,1839.27,1562875910.0
11353,23.14,-157.08,1854.31,1562875910.0
11354,23.23,-157.54,1836.06,1562875910.0
11355,23.4,-158.48,1861.4,1562875911.0
11356,23.48,-158.97,1839.99,1562875911.0
11357,23.66,-160.02,1838.07,1562875912.0
11358,23.86,-161.21,1854.73,1562875912.0
11359,22.32,-155.35,1845.37,1562875917.0
11360,22.41,-155.82,1857.89,1562875918.0
11361,22.5,-156.28,1830.99,1562875918.0
11362,22.59,-156.74,1836.06,1562875918.0
11363,22.67,-157.19,1873.14,1562875918.0
11364,22.76,-157.65,1847.77,1562875918.0
11365,22.93,-158.59,1847.84,1562875919.0
11366,23.01,-159.08,1856.35,1562875919.0
11367,23.1,-159.59,1865.28,1562875919.0
11368,23.19,-160.13,1843.84,1562875920.0
11369,23.29,-160.7,1855.81,1562875920.0
11370,21.94,-155.94,1866.19,1562875926.0
11371,22.29,-157.77,1864.88,1562875926.0
11372,22.46,-158.71,1839.26,1562875927.0
11373,22.63,-159.7,1841.8,1562875927.0
11374,22.72,-160.24,1844.44,1562875928.0
11375,22.92,-161.41,1865.37,1562875928.0
11376,21.65,-156.97,1831.49,1562875934.0
11377,21.73,-157.43,1854.69,1562875934.0
11378,21.82,-157.88,1854.59,1562875934.0
11379,21.9,-158.34,1852.43,1562875935.0
11380,21.99,-158.82,1856.2,1562875935.0
11381,22.07,-159.3,1837.14,1562875935.0
11382,22.16,-159.81,1843.17,1562875935.0
11383,22.25,-160.34,1831.65,1562875936.0
11384,20.91,-155.71,1854.91,1562875941.0
11385,21.0,-156.18,1866.54,1562875942.0
11386,21.26,-157.54,1871.47,1562875942.0
11387,21.43,-158.46,1876.51,1562875943.0
11388,21.52,-158.93,1866.91,1562875943.0
11389,21.6,-159.41,1849.59,1562875943.0
11390,21.69,-159.92,1864.89,1562875943.0
11391,21.78,-160.45,1860.23,1562875944.0
11392,21.88,-161.01,1848.7,1562875944.0
11393,21.98,-161.61,1856.83,1562875944.0
11394,20.44,-155.83,1853.13,1562875949.0
11395,20.71,-157.21,1878.1,1562875950.0
11396,21.22,-160.03,1850.67,1562875951.0
11397,21.41,-161.11,1842.14,1562875952.0
11398,20.07,-156.41,1856.37,1562875958.0
11399,20.15,-156.87,1850.93,1562875958.0
11400,20.84,-160.66,1867.22,1562875960.0
11401,20.94,-161.22,1845.16,1562875960.0
11402,21.04,-161.82,1841.69,1562875960.0
11403,19.6,-156.53,1863.84,1562875966.0
11404,19.68,-156.99,1855.55,1562875966.0
11405,20.19,-159.74,1865.45,1562875967.0
11406,20.37,-160.76,1872.85,1562875968.0
11407,20.47,-161.32,1840.8,1562875968.0
11408,19.81,-160.35,1829.96,1562875975.0
11409,19.9,-160.87,1843.13,1562875976.0
11410,20.0,-161.42,1847.29,1562875976.0
11411,18.02,-153.7,1859.77,1562875980.0
11412,19.43,-160.97,1873.85,1562875984.0
11413,19.63,-162.12,1854.13,1562875984.0
11414,17.68,-154.41,1847.53,1562875989.0
11415,18.69,-162.32,1848.98,1562876000.0
11416,16.61,-154.07,1829.82,1562876004.0
11417,17.75,-159.8,1862.97,1562876007.0
11418,16.78,-157.23,1863.77,1562876014.0
11419,15.92,-155.43,1831.94,1562876021.0
11420,16.02,-155.94,1837.52,1562876021.0
11421,16.12,-156.42,1835.99,1562876021.0
11422,14.74,-154.56,1820.86,1562876036.0
11423,14.87,-155.13,1834.18,1562876037.0
11424,14.98,-155.66,1823.62,1562876037.0
11425,15.28,-157.12,1825.44,1562876037.0
11426,15.37,-157.57,1844.73,1562876038.0
11427,15.45,-158.01,1851.95,1562876038.0
11428,14.27,-154.68,1823.74,1562876044.0
11429,14.4,-155.25,1824.21,1562876045.0
11430,13.8,-154.79,1836.71,1562876052.0
11431,13.93,-155.36,1830.2,1562876053.0
11432,13.34,-154.91,1838.57,1562876060.0
11433,13.46,-155.48,1817.88,1562876061.0
11434,12.87,-155.03,1838.45,1562876068.0
11435,12.99,-155.6,1828.83,1562876069.0
11436,12.4,-155.14,1814.59,1562876076.0
11437,12.49,-160.53,1823.94,1562876095.0
11438,12.75,-161.92,1846.28,1562876095.0
11439,12.37,-162.53,1834.9,1562876104.0
11440,12.11,-163.73,1843.0,1562876112.0
11441,11.06,-163.37,1855.21,1562876128.0
11442,10.4,-162.44,1845.79,1562876135.0
11443,9.93,-162.54,1846.49,1562876143.0
11444,9.37,-162.17,1842.33,1562876151.0
11445,7.78,-161.58,1857.04,1562876175.0
11446,6.68,-160.94,1844.97,1562876190.0
11447,6.76,-161.36,1825.33,1562876190.0
11448,6.37,-161.9,1812.88,1562876199.0
11449,6.54,-162.79,1837.41,1562876199.0
11450,6.16,-163.37,1852.88,1562876207.0
11451,5.69,-163.47,1850.37,1562876215.0
11452,5.79,-163.97,1826.69,1562876216.0
11453,6.0,-165.05,1841.63,1562876216.0
11454,2.76,-158.55,1847.28,1562876245.0
11455,4.12,-165.46,1819.8,1562876248.0
11456,2.91,-161.78,1853.07,1562876254.0
11457,3.43,-164.49,1842.09,1562876256.0
11458,2.01,-159.72,1832.34,1562876261.0
11459,2.52,-162.31,1829.15,1562876262.0
11460,2.6,-162.74,1849.89,1562876263.0
11461,2.96,-164.59,1838.89,1562876264.0
11462,1.13,-157.79,1848.2,1562876268.0
11463,1.24,-158.35,1840.36,1562876269.0
11464,1.45,-159.36,1827.65,1562876269.0
11465,1.63,-160.28,1841.76,1562876269.0
11466,1.72,-160.71,1830.5,1562876270.0
11467,1.97,-161.99,1836.57,1562876270.0
11468,2.05,-162.41,1831.71,1562876270.0
11469,2.22,-163.28,1834.43,1562876271.0
11470,2.71,-165.77,1854.54,1562876272.0
11471,0.88,-158.97,1843.42,1562876277.0
11472,0.98,-159.46,1838.54,1562876277.0
11473,1.07,-159.93,1835.48,1562876277.0
11474,1.16,-160.38,1820.7,1562876277.0
11475,1.25,-160.82,1825.93,1562876278.0
11476,1.41,-161.67,1845.81,1562876278.0
11477,1.49,-162.09,1827.55,1562876278.0
11478,1.58,-162.52,1827.62,1562876278.0
11479,1.66,-162.95,1832.87,1562876279.0
11480,1.75,-163.39,1821.9,1562876279.0
11481,2.13,-165.32,1835.63,1562876280.0
11482,0.19,-158.0,1842.43,1562876284.0
11483,0.3,-158.56,1817.82,1562876285.0
11484,0.41,-159.08,1827.01,1562876285.0
11485,0.51,-159.57,1833.39,1562876285.0
11486,0.6,-160.04,1831.1,1562876285.0
11487,0.69,-160.49,1826.54,1562876285.0
11488,0.77,-160.92,1841.13,1562876286.0
11489,0.86,-161.35,1837.99,1562876286.0
11490,0.94,-161.78,1827.11,1562876286.0
11491,1.02,-162.2,1836.67,1562876286.0
11492,1.19,-163.05,1849.97,1562876287.0
11493,1.36,-163.94,1823.78,1562876287.0
11494,1.46,-164.41,1828.15,1562876287.0
11495,1.55,-164.9,1845.15,1562876288.0
11496,1.77,-165.98,1838.13,1562876288.0
11497,-0.28,-158.11,1837.89,1562876292.0
11498,-0.17,-158.66,1824.21,1562876293.0
11499,-0.06,-159.18,1813.38,1562876293.0
11500,0.04,-159.67,1842.2,1562876293.0
11501,0.13,-160.14,1836.98,1562876293.0
11502,0.22,-160.59,1847.11,1562876293.0
11503,0.3,-161.03,1842.01,1562876294.0
11504,0.39,-161.46,1833.79,1562876294.0
11505,0.55,-162.3,1840.05,1562876294.0
11506,0.63,-162.73,1833.97,1562876294.0
11507,0.72,-163.16,1841.45,1562876295.0
11508,0.8,-163.6,1813.28,1562876295.0
11509,0.89,-164.05,1841.48,1562876295.0
11510,0.98,-164.52,1825.34,1562876295.0
11511,1.19,-165.53,1847.96,1562876296.0
11512,-0.75,-158.21,1849.91,1562876300.0
11513,-0.43,-159.78,1831.93,1562876301.0
11514,-0.34,-160.25,1839.2,1562876301.0
11515,-0.25,-160.7,1846.91,1562876301.0
11516,-0.08,-161.56,1845.59,1562876302.0
11517,0.0,-161.99,1809.74,1562876302.0
11518,0.16,-162.83,1830.32,1562876302.0
11519,0.25,-163.26,1814.97,1562876303.0
11520,0.42,-164.15,1830.41,1562876303.0
11521,0.51,-164.62,1842.82,1562876303.0
11522,0.83,-166.19,1824.43,1562876304.0
11523,-1.11,-158.87,1835.02,1562876309.0
11524,-1.0,-159.39,1846.99,1562876309.0
11525,-0.9,-159.88,1853.95,1562876309.0
11526,-0.81,-160.35,1850.35,1562876309.0
11527,-0.72,-160.8,1850.8,1562876309.0
11528,-0.64,-161.24,1826.0,1562876310.0
11529,-0.47,-162.09,1858.91,1562876310.0
11530,-0.39,-162.51,1854.86,1562876310.0
11531,-0.14,-163.81,1826.79,1562876311.0
11532,-0.05,-164.26,1853.13,1562876311.0
11533,0.14,-165.22,1833.21,1562876312.0
11534,0.25,-165.74,1848.33,1562876312.0
11535,-1.69,-158.42,1834.47,1562876316.0
11536,-1.58,-158.98,1846.91,1562876317.0
11537,-1.47,-159.5,1850.62,1562876317.0
11538,-1.38,-159.99,1848.81,1562876317.0
11539,-1.28,-160.45,1838.17,1562876317.0
11540,-1.19,-160.91,1842.1,1562876317.0
11541,-1.03,-161.77,1856.97,1562876318.0
11542,-0.94,-162.2,1858.94,1562876318.0
11543,-0.86,-162.62,1861.63,1562876318.0
11544,-0.69,-163.47,1841.15,1562876319.0
11545,-0.43,-164.83,1855.98,1562876319.0
11546,-0.33,-165.32,1841.77,1562876320.0
11547,-0.22,-165.84,1819.14,1562876320.0
11548,-0.11,-166.4,1816.16,1562876320.0
11549,-2.16,-158.52,1848.38,1562876324.0
11550,-2.05,-159.08,1855.5,1562876325.0
11551,-1.85,-160.09,1845.29,1562876325.0
11552,-1.75,-160.56,1860.2,1562876325.0
11553,-1.67,-161.01,1859.95,1562876325.0
11554,-1.58,-161.45,1867.06,1562876326.0
11555,-1.17,-163.58,1855.68,1562876327.0
11556,-1.08,-164.02,1852.88,1562876327.0
11557,-0.99,-164.47,1853.2,1562876327.0
11558,-0.58,-166.51,1839.37,1562876328.0
11559,-2.63,-158.63,1842.07,1562876332.0
11560,-2.52,-159.18,1858.23,1562876333.0
11561,-2.41,-159.7,1861.08,1562876333.0
11562,-2.32,-160.19,1851.91,1562876333.0
11563,-1.88,-162.41,1864.71,1562876334.0
11564,-1.72,-163.25,1862.65,1562876334.0
11565,-1.64,-163.68,1844.04,1562876335.0
11566,-1.46,-164.57,1854.46,1562876335.0
11567,-3.1,-158.73,1832.99,1562876340.0
11568,-2.99,-159.29,1826.82,1562876341.0
11569,-2.88,-159.81,1842.46,1562876341.0
11570,-2.79,-160.3,1839.0,1562876341.0
11571,-2.61,-161.22,1864.0,1562876341.0
11572,-2.27,-162.93,1857.03,1562876342.0
11573,-2.02,-164.23,1854.39,1562876343.0
11574,-3.46,-159.39,1866.05,1562876349.0
11575,-3.35,-159.91,1859.89,1562876349.0
11576,-3.08,-161.32,1844.44,1562876349.0
11577,-2.99,-161.76,1836.55,1562876350.0
11578,-2.58,-163.9,1853.78,1562876351.0
11579,-2.49,-164.33,1846.3,1562876351.0
11580,-4.04,-158.94,1841.5,1562876356.0
11581,-3.93,-159.49,1851.93,1562876357.0
11582,-3.83,-160.01,1844.3,1562876357.0
11583,-3.38,-162.3,1831.35,1562876358.0
11584,-3.3,-162.72,1832.95,1562876358.0
11585,-3.13,-163.57,1853.19,1562876358.0
11586,-3.05,-164.0,1858.26,1562876359.0
11587,-2.96,-164.44,1846.59,1562876359.0
11588,-4.51,-159.04,1845.36,1562876364.0
11589,-4.3,-160.12,1827.06,1562876365.0
11590,-4.11,-161.08,1827.47,1562876365.0
11591,-4.02,-161.53,1832.1,1562876365.0
11592,-3.94,-161.97,1829.32,1562876366.0
11593,-3.43,-164.55,1826.62,1562876367.0
11594,-4.98,-159.14,1851.16,1562876372.0
11595,-4.87,-159.7,1843.2,1562876373.0
11596,-4.77,-160.22,1844.01,1562876373.0
11597,-4.67,-160.71,1843.21,1562876373.0
11598,-4.58,-161.18,1834.91,1562876373.0
11599,-4.41,-162.08,1830.84,1562876374.0
11600,-4.16,-163.36,1827.92,1562876374.0
11601,-4.07,-163.78,1833.61,1562876374.0
11602,-3.99,-164.21,1824.76,1562876375.0
11603,-5.45,-159.24,1850.86,1562876380.0
11604,-5.34,-159.8,1843.45,1562876381.0
11605,-5.24,-160.32,1854.92,1562876381.0
11606,-4.88,-162.18,1839.56,1562876382.0
11607,-4.55,-163.89,1854.21,1562876382.0
11608,-4.28,-165.21,1834.87,1562876383.0
11609,-5.52,-161.39,1861.45,1562876389.0
11610,-5.43,-161.85,1875.23,1562876389.0
11611,-5.35,-162.29,1864.35,1562876390.0
11612,-5.26,-162.72,1857.3,1562876390.0
11613,-5.18,-163.14,1844.72,1562876390.0
11614,-4.93,-164.42,1830.55,1562876391.0
11615,-6.18,-160.53,1876.56,1562876397.0
11616,-5.99,-161.5,1864.32,1562876397.0
11617,-5.82,-162.39,1861.88,1562876398.0
11618,-6.93,-161.7,1851.21,1562876413.0
11619,-8.16,-160.42,1872.74,1562876429.0
11620,-8.74,-159.95,1867.36,1562876436.0
11621,-10.41,-161.45,1842.9,1562876469.0
11622,-11.09,-160.46,1864.69,1562876476.0
11623,-10.98,-161.02,1850.3,1562876476.0
11624,-10.88,-161.56,1849.18,1562876477.0
11625,-10.7,-162.54,1847.79,1562876477.0
11626,-10.61,-163.0,1830.28,1562876477.0
11627,-10.36,-164.31,1830.3,1562876478.0
11628,-10.19,-165.17,1861.56,1562876478.0
11629,-10.11,-165.61,1835.09,1562876479.0
11630,-11.08,-163.1,1849.18,1562876485.0
11631,-11.0,-163.55,1840.94,1562876486.0
11632,-10.91,-163.99,1838.84,1562876486.0
11633,-10.58,-165.72,1855.31,1562876487.0
11634,-10.43,-168.81,1820.67,1562876496.0
11635,-12.5,-160.76,1844.9,1562876500.0
11636,-11.24,-167.33,1846.6,1562876503.0
11637,-11.14,-167.83,1821.89,1562876504.0
11638,-11.02,-168.36,1821.96,1562876504.0
11639,-12.86,-161.43,1847.03,1562876509.0
11640,-12.67,-162.47,1828.27,1562876509.0
11641,-12.41,-163.87,1846.34,1562876510.0
11642,-12.32,-164.31,1848.92,1562876510.0
11643,-12.24,-164.74,1843.42,1562876510.0
11644,-12.16,-165.17,1831.57,1562876510.0
11645,-12.07,-165.61,1826.58,1562876510.0
11646,-11.9,-166.5,1846.68,1562876511.0
11647,-11.81,-166.96,1839.72,1562876511.0
11648,-11.71,-167.44,1836.77,1562876511.0
11649,-11.37,-169.04,1829.69,1562876512.0
11650,-12.8,-164.41,1825.78,1562876518.0
11651,-12.63,-165.28,1849.59,1562876518.0
11652,-12.55,-165.72,1843.49,1562876518.0
11653,-12.37,-166.61,1852.47,1562876519.0
11654,-12.28,-167.07,1844.6,1562876519.0
11655,-11.84,-169.16,1853.54,1562876520.0
11656,-13.27,-164.52,1830.11,1562876526.0
11657,-13.1,-165.39,1826.95,1562876526.0
11658,-13.01,-165.83,1835.78,1562876526.0
11659,-12.84,-166.72,1844.09,1562876527.0
11660,-12.9,-168.82,1858.46,1562876536.0
11661,-12.78,-169.39,1844.08,1562876536.0
11662,-15.02,-162.99,1843.21,1562876549.0
11663,-15.68,-162.04,1846.83,1562876557.0
11664,-15.4,-163.58,1825.5,1562876557.0
11665,-15.32,-164.05,1841.44,1562876557.0
11666,-15.07,-165.39,1844.87,1562876558.0
11667,-16.73,-161.66,1844.21,1562876572.0
11668,-16.53,-162.79,1854.27,1562876573.0
11669,-17.2,-161.76,1837.19,1562876580.0
11670,-17.67,-161.86,1858.43,1562876588.0
11671,-17.94,-163.1,1872.85,1562876597.0
11672,-18.31,-163.72,1866.73,1562876605.0
11673,-18.22,-164.22,1860.53,1562876605.0
11674,-18.05,-165.16,1855.99,1562876606.0
11675,-17.97,-165.61,1858.36,1562876606.0
11676,-17.88,-166.06,1857.53,1562876606.0
11677,-17.63,-167.4,1852.81,1562876607.0
11678,-17.53,-167.86,1845.96,1562876607.0
11679,-19.08,-162.16,1857.59,1562876612.0
11680,-18.97,-162.75,1859.56,1562876613.0
11681,-18.78,-163.83,1871.19,1562876613.0
11682,-18.69,-164.32,1873.03,1562876613.0
11683,-18.52,-165.27,1855.17,1562876614.0
11684,-18.27,-166.62,1857.87,1562876614.0
11685,-18.18,-167.06,1872.25,1562876614.0
11686,-18.0,-167.98,1851.58,1562876615.0
11687,-17.91,-168.46,1872.29,1562876615.0
11688,-17.81,-168.95,1863.43,1562876615.0
11689,-19.55,-162.26,1858.28,1562876620.0
11690,-19.44,-162.85,1852.66,1562876621.0
11691,-19.34,-163.41,1857.05,1562876621.0
11692,-19.25,-163.93,1855.78,1562876621.0
11693,-19.08,-164.91,1853.54,1562876621.0
11694,-18.82,-166.28,1861.37,1562876622.0
11695,-18.56,-167.63,1846.34,1562876623.0
11696,-18.38,-168.57,1845.67,1562876623.0
11697,-19.91,-162.96,1855.2,1562876629.0
11698,-19.63,-164.54,1843.29,1562876629.0
11699,-19.55,-165.02,1864.43,1562876629.0
11700,-19.46,-165.49,1849.43,1562876630.0
11701,-19.38,-165.94,1856.97,1562876630.0
11702,-19.03,-167.75,1857.18,1562876631.0
11703,-18.84,-168.69,1864.34,1562876631.0
11704,-20.48,-162.46,1832.88,1562876636.0
11705,-20.02,-165.13,1831.45,1562876637.0
11706,-19.76,-166.51,1867.12,1562876638.0
11707,-19.59,-167.41,1834.69,1562876638.0
11708,-21.89,-165.57,1853.25,1562876669.0
11709,-22.4,-168.12,1867.58,1562876686.0
11710,-21.79,-171.15,1859.49,1562876688.0
11711,-22.87,-168.24,1856.95,1562876694.0
11712,-22.78,-168.71,1842.99,1562876695.0
11713,-22.25,-171.28,1843.3,1562876696.0
11714,-22.12,-171.88,1848.84,1562876696.0
11715,-23.34,-168.36,1852.27,1562876702.0
11716,-29.04,-169.37,1851.38,1562876798.0
11717,-29.02,-172.05,1854.24,1562876807.0
11718,-31.44,-166.79,1852.07,1562876829.0
11719,-31.09,-168.9,1862.14,1562876830.0
11720,-32.02,-171.83,1828.46,1562876855.0
11721,-31.8,-172.91,1851.85,1562876855.0
11722,-33.32,-167.26,1826.72,1562876861.0
11723,-33.05,-168.9,1840.41,1562876862.0
11724,-32.15,-173.64,1830.12,1562876864.0
11725,-33.51,-169.03,1821.41,1562876870.0
11726,-33.34,-170.06,1812.72,1562876870.0
11727,-33.15,-171.08,1832.41,1562876870.0
11728,-33.06,-171.59,1814.5,1562876871.0
11729,-32.95,-172.11,1834.58,1562876871.0
11730,-34.44,-166.26,1838.79,1562876877.0
11731,-33.07,-173.95,1820.94,1562876880.0
11732,-34.91,-166.37,1834.09,1562876885.0
11733,-34.18,-170.84,1804.65,1562876886.0
11734,-35.09,-168.32,1790.36,1562876893.0
11735,-34.45,-172.02,1794.66,1562876895.0
11736,-34.24,-173.1,1789.26,1562876895.0
11737,-34.12,-173.67,1793.42,1562876895.0
11738,-34.81,-172.71,1790.25,1562876903.0
11739,-35.94,-169.13,1808.79,1562876909.0
11740,-35.76,-170.21,1796.39,1562876910.0
11741,-35.28,-172.86,1774.88,1562876911.0
11742,-36.31,-169.81,1803.66,1562876918.0
11743,-36.87,-169.4,1794.35,1562876925.0
11744,-37.52,-168.36,1778.21,1562876933.0
11745,-37.43,-168.96,1761.25,1562876933.0
11746,-37.34,-169.53,1789.38,1562876933.0
11747,-37.16,-170.63,1776.98,1562876934.0
11748,-37.89,-169.09,1761.71,1562876941.0
11749,-38.55,-167.98,1794.26,1562876949.0
11750,-37.48,-174.21,1777.2,1562876951.0
11751,-36.94,-176.76,1762.71,1562876952.0
11752,-37.55,-176.24,1809.18,1562876960.0
11753,-38.16,-175.76,1780.53,1562876968.0
11754,-37.85,-177.12,1772.74,1562876968.0
11755,-38.99,-174.13,1780.54,1562876975.0
11756,-38.87,-174.71,1768.74,1562876975.0
11757,-38.75,-175.31,1783.56,1562876975.0
11758,-38.47,-176.6,1778.55,1562876976.0
11759,-38.31,-177.31,1815.41,1562876976.0
11760,-39.45,-174.29,1785.8,1562876983.0
11761,-39.21,-175.48,1794.75,1562876983.0
11762,-39.08,-176.11,1800.51,1562876984.0
11763,-38.77,-177.49,1806.14,1562876984.0
11764,-40.02,-173.89,1787.36,1562876991.0
11765,-39.91,-174.46,1772.69,1562876991.0
11766,-39.39,-176.97,1793.45,1562876992.0
11767,-40.59,-173.48,1785.73,1562876998.0
11768,-40.37,-174.63,1769.27,1562876999.0
11769,-40.26,-175.22,1793.13,1562876999.0
11770,-40.13,-175.84,1800.5,1562876999.0
11771,-40.0,-176.48,1793.79,1562877000.0
11772,-40.94,-174.22,1800.23,1562877007.0
11773,-40.83,-174.8,1775.57,1562877007.0
11774,-40.72,-175.4,1771.65,1562877007.0
11775,-40.31,-177.34,1815.06,1562877008.0
11776,-40.14,-178.07,1813.56,1562877008.0
11777,-41.41,-174.39,1774.6,1562877015.0
11778,-41.18,-175.58,1780.18,1562877015.0
11779,-41.05,-176.2,1781.29,1562877015.0
11780,-40.92,-176.85,1799.38,1562877016.0
11781,-40.6,-178.26,1800.91,1562877016.0
11782,-42.08,-173.41,1810.59,1562877022.0
11783,-41.97,-173.98,1801.3,1562877022.0
11784,-41.64,-175.76,1785.15,1562877023.0
11785,-41.51,-176.38,1787.2,1562877023.0
11786,-41.37,-177.04,1795.18,1562877024.0
11787,-41.22,-177.73,1816.05,1562877024.0
11788,-41.06,-178.46,1792.65,1562877024.0
11789,-42.44,-174.15,1790.46,1562877030.0
11790,-42.33,-174.74,1772.41,1562877031.0
11791,-42.1,-175.94,1781.07,1562877031.0
11792,-41.84,-177.23,1783.04,1562877032.0
11793,-41.68,-177.92,1793.82,1562877032.0
11794,-43.1,-173.16,1787.79,1562877038.0
11795,-43.0,-173.74,1801.23,1562877038.0
11796,-42.79,-174.91,1766.99,1562877039.0
11797,-42.56,-176.12,1783.21,1562877039.0
11798,-42.43,-176.76,1793.39,1562877039.0
11799,-42.14,-178.12,1802.65,1562877040.0
11800,-43.76,-172.14,1778.71,1562877046.0
11801,-43.36,-174.5,1762.88,1562877046.0
11802,-43.25,-175.09,1742.14,1562877047.0
11803,-42.89,-176.95,1767.69,1562877047.0
11804,-42.75,-177.62,1795.71,1562877048.0
11805,-42.6,-178.32,1774.43,1562877048.0
11806,-42.43,-179.07,1771.34,1562877048.0
11807,-44.13,-172.9,1790.27,1562877054.0
11808,-44.03,-173.49,1790.28,1562877054.0
11809,-43.82,-174.68,1726.76,1562877054.0
11810,-43.35,-177.15,1753.23,1562877055.0
11811,-43.05,-178.53,1736.43,1562877056.0
11812,-42.88,-179.28,1763.6,1562877056.0
11813,-44.68,-172.45,1787.3,1562877062.0
11814,-44.28,-174.86,1769.46,1562877062.0
11815,-43.34,-179.49,1748.07,1562877064.0
11816,-44.64,-175.64,1767.69,1562877071.0
11817,-43.96,-178.94,1723.82,1562877072.0
11818,-45.21,-175.22,1759.64,1562877078.0
11819,-44.86,-177.09,1749.44,1562877079.0
11820,-45.31,-177.29,1735.62,1562877087.0
11821,-46.23,-177.7,1755.08,1562877103.0
11822,-47.62,-175.55,1766.49,1562877118.0
11823,-48.77,-177.44,1743.5,1562877143.0
11824,-49.77,-174.36,1748.67,1562877150.0
11825,-49.56,-175.69,1735.56,1562877150.0
11826,-49.45,-176.34,1753.36,1562877150.0
11827,-49.42,-179.24,1747.79,1562877159.0
11828,-50.94,-176.3,1767.38,1562877174.0
11829,-50.83,-176.97,1759.85,1562877174.0
11830,-51.83,-179.73,1773.28,1562877199.0
11831,-51.69,179.55,1782.23,1562877199.0
11832,-52.42,-179.26,1786.65,1562877207.0
11833,-51.99,178.54,1786.63,1562877207.0
11834,-52.74,179.77,1768.65,1562877215.0
11835,-52.59,179.03,1759.96,1562877215.0
11836,-54.06,176.33,1779.09,1562877248.0
11837,-53.87,175.46,1766.38,1562877248.0
11838,-10.05,9.96,1859.38,1562879167.0
11839,-9.82,8.93,1850.72,1562879175.0
11840,-9.87,4.77,1864.59,1562879189.0
11841,-9.76,5.24,1855.47,1562879189.0
11842,-9.65,5.69,1874.15,1562879189.0
11843,-9.29,5.14,1887.26,1562879197.0
11844,-9.18,5.59,1856.5,1562879197.0
11845,-9.05,4.07,1852.72,1562879205.0
11846,-8.93,4.56,1858.17,1562879205.0
11847,-8.82,5.03,1869.94,1562879205.0
11848,-8.71,5.48,1852.15,1562879205.0
11849,-8.46,4.46,1855.32,1562879213.0
11850,-6.71,5.5,1841.8,1562879238.0
11851,-3.28,3.32,1879.88,1562879301.0
11852,-3.17,3.79,1860.52,1562879301.0
11853,-2.36,4.99,1878.39,1562879310.0
11854,-2.11,4.02,1832.4,1562879317.0
11855,25.0,1.01,1873.96,1562879767.0
11856,25.23,2.02,1872.48,1562879767.0
11857,25.7,1.91,1879.91,1562879775.0
11858,25.81,2.45,1877.06,1562879776.0
11859,26.17,1.8,1882.43,1562879783.0
11860,26.28,2.34,1888.61,1562879784.0
11861,26.4,2.92,1879.78,1562879784.0
11862,26.63,1.69,1877.76,1562879791.0
11863,26.75,2.23,1868.6,1562879792.0
11864,26.99,1.05,1863.55,1562879799.0
