"Notes"	"County"	"County Code"	"Year"	"Year Code"	"Month"	"Month Code"	Deaths	Population	Crude Rate	Crude Rate Lower 95% Confidence Interval	Crude Rate Upper 95% Confidence Interval
	"Anoka County, MN"	"27003"	"2021 "	"2021"	"Sep., 2021 "	"2021/09"	11	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Anoka County, MN"	"27003"	"2021 "	"2021"	"Oct., 2021 "	"2021/10"	15	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Anoka County, MN"	"27003"	"2021 "	"2021"	"Nov., 2021 "	"2021/11"	25	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Anoka County, MN"	"27003"	"2021 "	"2021"	"Dec., 2021 "	"2021/12"	17	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Crow Wing County, MN"	"27035"	"2021 "	"2021"	"Nov., 2021 "	"2021/11"	12	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Dakota County, MN"	"27037"	"2021 "	"2021"	"Jan., 2021 "	"2021/01"	15	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Dakota County, MN"	"27037"	"2021 "	"2021"	"Feb., 2021 "	"2021/02"	16	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Dakota County, MN"	"27037"	"2021 "	"2021"	"Mar., 2021 "	"2021/03"	13	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Dakota County, MN"	"27037"	"2021 "	"2021"	"Apr., 2021 "	"2021/04"	15	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Dakota County, MN"	"27037"	"2021 "	"2021"	"May, 2021 "	"2021/05"	15	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Dakota County, MN"	"27037"	"2021 "	"2021"	"Jun., 2021 "	"2021/06"	13	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Dakota County, MN"	"27037"	"2021 "	"2021"	"Jul., 2021 "	"2021/07"	19	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Dakota County, MN"	"27037"	"2021 "	"2021"	"Aug., 2021 "	"2021/08"	17	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Dakota County, MN"	"27037"	"2021 "	"2021"	"Sep., 2021 "	"2021/09"	17	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Dakota County, MN"	"27037"	"2021 "	"2021"	"Oct., 2021 "	"2021/10"	15	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Dakota County, MN"	"27037"	"2021 "	"2021"	"Nov., 2021 "	"2021/11"	27	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Dakota County, MN"	"27037"	"2021 "	"2021"	"Dec., 2021 "	"2021/12"	20	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Hennepin County, MN"	"27053"	"2021 "	"2021"	"Jan., 2021 "	"2021/01"	40	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Hennepin County, MN"	"27053"	"2021 "	"2021"	"Feb., 2021 "	"2021/02"	38	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Hennepin County, MN"	"27053"	"2021 "	"2021"	"Mar., 2021 "	"2021/03"	49	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Hennepin County, MN"	"27053"	"2021 "	"2021"	"Apr., 2021 "	"2021/04"	42	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Hennepin County, MN"	"27053"	"2021 "	"2021"	"May, 2021 "	"2021/05"	50	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Hennepin County, MN"	"27053"	"2021 "	"2021"	"Jun., 2021 "	"2021/06"	50	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Hennepin County, MN"	"27053"	"2021 "	"2021"	"Jul., 2021 "	"2021/07"	36	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Hennepin County, MN"	"27053"	"2021 "	"2021"	"Aug., 2021 "	"2021/08"	44	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Hennepin County, MN"	"27053"	"2021 "	"2021"	"Sep., 2021 "	"2021/09"	55	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Hennepin County, MN"	"27053"	"2021 "	"2021"	"Oct., 2021 "	"2021/10"	60	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Hennepin County, MN"	"27053"	"2021 "	"2021"	"Nov., 2021 "	"2021/11"	55	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Hennepin County, MN"	"27053"	"2021 "	"2021"	"Dec., 2021 "	"2021/12"	49	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Mower County, MN"	"27099"	"2021 "	"2021"	"Aug., 2021 "	"2021/08"	10	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Ramsey County, MN"	"27123"	"2021 "	"2021"	"Jan., 2021 "	"2021/01"	35	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Ramsey County, MN"	"27123"	"2021 "	"2021"	"Feb., 2021 "	"2021/02"	19	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Ramsey County, MN"	"27123"	"2021 "	"2021"	"Mar., 2021 "	"2021/03"	20	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Ramsey County, MN"	"27123"	"2021 "	"2021"	"Apr., 2021 "	"2021/04"	24	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Ramsey County, MN"	"27123"	"2021 "	"2021"	"May, 2021 "	"2021/05"	24	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Ramsey County, MN"	"27123"	"2021 "	"2021"	"Jun., 2021 "	"2021/06"	13	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Ramsey County, MN"	"27123"	"2021 "	"2021"	"Jul., 2021 "	"2021/07"	22	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Ramsey County, MN"	"27123"	"2021 "	"2021"	"Aug., 2021 "	"2021/08"	23	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Ramsey County, MN"	"27123"	"2021 "	"2021"	"Sep., 2021 "	"2021/09"	21	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Ramsey County, MN"	"27123"	"2021 "	"2021"	"Oct., 2021 "	"2021/10"	34	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Ramsey County, MN"	"27123"	"2021 "	"2021"	"Nov., 2021 "	"2021/11"	27	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Ramsey County, MN"	"27123"	"2021 "	"2021"	"Dec., 2021 "	"2021/12"	24	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"St. Louis County, MN"	"27137"	"2021 "	"2021"	"Jan., 2021 "	"2021/01"	18	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"St. Louis County, MN"	"27137"	"2021 "	"2021"	"Feb., 2021 "	"2021/02"	10	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"St. Louis County, MN"	"27137"	"2021 "	"2021"	"Apr., 2021 "	"2021/04"	14	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"St. Louis County, MN"	"27137"	"2021 "	"2021"	"May, 2021 "	"2021/05"	15	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"St. Louis County, MN"	"27137"	"2021 "	"2021"	"Jun., 2021 "	"2021/06"	14	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"St. Louis County, MN"	"27137"	"2021 "	"2021"	"Jul., 2021 "	"2021/07"	14	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"St. Louis County, MN"	"27137"	"2021 "	"2021"	"Aug., 2021 "	"2021/08"	18	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"St. Louis County, MN"	"27137"	"2021 "	"2021"	"Sep., 2021 "	"2021/09"	21	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"St. Louis County, MN"	"27137"	"2021 "	"2021"	"Oct., 2021 "	"2021/10"	18	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"St. Louis County, MN"	"27137"	"2021 "	"2021"	"Nov., 2021 "	"2021/11"	19	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"St. Louis County, MN"	"27137"	"2021 "	"2021"	"Dec., 2021 "	"2021/12"	21	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Stearns County, MN"	"27145"	"2021 "	"2021"	"Jan., 2021 "	"2021/01"	12	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Stearns County, MN"	"27145"	"2021 "	"2021"	"Mar., 2021 "	"2021/03"	11	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Stearns County, MN"	"27145"	"2021 "	"2021"	"Jun., 2021 "	"2021/06"	10	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Washington County, MN"	"27163"	"2021 "	"2021"	"Jan., 2021 "	"2021/01"	12	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Washington County, MN"	"27163"	"2021 "	"2021"	"Feb., 2021 "	"2021/02"	10	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Washington County, MN"	"27163"	"2021 "	"2021"	"Mar., 2021 "	"2021/03"	11	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Washington County, MN"	"27163"	"2021 "	"2021"	"Apr., 2021 "	"2021/04"	10	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Washington County, MN"	"27163"	"2021 "	"2021"	"May, 2021 "	"2021/05"	12	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Washington County, MN"	"27163"	"2021 "	"2021"	"Jul., 2021 "	"2021/07"	15	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Washington County, MN"	"27163"	"2021 "	"2021"	"Aug., 2021 "	"2021/08"	10	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Washington County, MN"	"27163"	"2021 "	"2021"	"Oct., 2021 "	"2021/10"	11	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Washington County, MN"	"27163"	"2021 "	"2021"	"Nov., 2021 "	"2021/11"	17	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Wright County, MN"	"27171"	"2021 "	"2021"	"Apr., 2021 "	"2021/04"	10	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Wright County, MN"	"27171"	"2021 "	"2021"	"Aug., 2021 "	"2021/08"	11	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"DeSoto County, MS"	"28033"	"2021 "	"2021"	"Jan., 2021 "	"2021/01"	20	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"DeSoto County, MS"	"28033"	"2021 "	"2021"	"Feb., 2021 "	"2021/02"	20	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"DeSoto County, MS"	"28033"	"2021 "	"2021"	"Mar., 2021 "	"2021/03"	17	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"DeSoto County, MS"	"28033"	"2021 "	"2021"	"Apr., 2021 "	"2021/04"	14	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"DeSoto County, MS"	"28033"	"2021 "	"2021"	"May, 2021 "	"2021/05"	16	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"DeSoto County, MS"	"28033"	"2021 "	"2021"	"Jun., 2021 "	"2021/06"	18	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"DeSoto County, MS"	"28033"	"2021 "	"2021"	"Jul., 2021 "	"2021/07"	13	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"DeSoto County, MS"	"28033"	"2021 "	"2021"	"Aug., 2021 "	"2021/08"	19	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"DeSoto County, MS"	"28033"	"2021 "	"2021"	"Sep., 2021 "	"2021/09"	21	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"DeSoto County, MS"	"28033"	"2021 "	"2021"	"Oct., 2021 "	"2021/10"	16	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"DeSoto County, MS"	"28033"	"2021 "	"2021"	"Nov., 2021 "	"2021/11"	22	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"DeSoto County, MS"	"28033"	"2021 "	"2021"	"Dec., 2021 "	"2021/12"	22	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Forrest County, MS"	"28035"	"2021 "	"2021"	"Mar., 2021 "	"2021/03"	10	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Forrest County, MS"	"28035"	"2021 "	"2021"	"Apr., 2021 "	"2021/04"	16	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Forrest County, MS"	"28035"	"2021 "	"2021"	"Oct., 2021 "	"2021/10"	13	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Forrest County, MS"	"28035"	"2021 "	"2021"	"Dec., 2021 "	"2021/12"	10	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Harrison County, MS"	"28047"	"2021 "	"2021"	"Jan., 2021 "	"2021/01"	30	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Harrison County, MS"	"28047"	"2021 "	"2021"	"Feb., 2021 "	"2021/02"	27	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Harrison County, MS"	"28047"	"2021 "	"2021"	"Mar., 2021 "	"2021/03"	20	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Harrison County, MS"	"28047"	"2021 "	"2021"	"Apr., 2021 "	"2021/04"	17	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Harrison County, MS"	"28047"	"2021 "	"2021"	"May, 2021 "	"2021/05"	19	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Harrison County, MS"	"28047"	"2021 "	"2021"	"Jun., 2021 "	"2021/06"	17	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Harrison County, MS"	"28047"	"2021 "	"2021"	"Jul., 2021 "	"2021/07"	27	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Harrison County, MS"	"28047"	"2021 "	"2021"	"Aug., 2021 "	"2021/08"	30	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Harrison County, MS"	"28047"	"2021 "	"2021"	"Sep., 2021 "	"2021/09"	22	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Harrison County, MS"	"28047"	"2021 "	"2021"	"Oct., 2021 "	"2021/10"	19	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Harrison County, MS"	"28047"	"2021 "	"2021"	"Nov., 2021 "	"2021/11"	13	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Harrison County, MS"	"28047"	"2021 "	"2021"	"Dec., 2021 "	"2021/12"	31	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Hinds County, MS"	"28049"	"2021 "	"2021"	"Jan., 2021 "	"2021/01"	19	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Hinds County, MS"	"28049"	"2021 "	"2021"	"Feb., 2021 "	"2021/02"	14	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Hinds County, MS"	"28049"	"2021 "	"2021"	"Apr., 2021 "	"2021/04"	15	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Hinds County, MS"	"28049"	"2021 "	"2021"	"May, 2021 "	"2021/05"	13	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Hinds County, MS"	"28049"	"2021 "	"2021"	"Jun., 2021 "	"2021/06"	16	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Hinds County, MS"	"28049"	"2021 "	"2021"	"Jul., 2021 "	"2021/07"	20	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Hinds County, MS"	"28049"	"2021 "	"2021"	"Aug., 2021 "	"2021/08"	15	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Hinds County, MS"	"28049"	"2021 "	"2021"	"Sep., 2021 "	"2021/09"	16	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Hinds County, MS"	"28049"	"2021 "	"2021"	"Oct., 2021 "	"2021/10"	13	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Hinds County, MS"	"28049"	"2021 "	"2021"	"Nov., 2021 "	"2021/11"	14	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Hinds County, MS"	"28049"	"2021 "	"2021"	"Dec., 2021 "	"2021/12"	25	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Jackson County, MS"	"28059"	"2021 "	"2021"	"Apr., 2021 "	"2021/04"	12	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Jackson County, MS"	"28059"	"2021 "	"2021"	"Jul., 2021 "	"2021/07"	12	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Jackson County, MS"	"28059"	"2021 "	"2021"	"Oct., 2021 "	"2021/10"	10	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Jackson County, MS"	"28059"	"2021 "	"2021"	"Dec., 2021 "	"2021/12"	12	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Jones County, MS"	"28067"	"2021 "	"2021"	"Jan., 2021 "	"2021/01"	12	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Jones County, MS"	"28067"	"2021 "	"2021"	"Feb., 2021 "	"2021/02"	11	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Jones County, MS"	"28067"	"2021 "	"2021"	"Apr., 2021 "	"2021/04"	11	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Jones County, MS"	"28067"	"2021 "	"2021"	"May, 2021 "	"2021/05"	10	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Jones County, MS"	"28067"	"2021 "	"2021"	"Nov., 2021 "	"2021/11"	13	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Lafayette County, MS"	"28071"	"2021 "	"2021"	"Jan., 2021 "	"2021/01"	12	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Lauderdale County, MS"	"28075"	"2021 "	"2021"	"Jan., 2021 "	"2021/01"	10	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Lauderdale County, MS"	"28075"	"2021 "	"2021"	"Jun., 2021 "	"2021/06"	10	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Lauderdale County, MS"	"28075"	"2021 "	"2021"	"Oct., 2021 "	"2021/10"	10	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Lauderdale County, MS"	"28075"	"2021 "	"2021"	"Dec., 2021 "	"2021/12"	10	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Lee County, MS"	"28081"	"2021 "	"2021"	"Apr., 2021 "	"2021/04"	12	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Lee County, MS"	"28081"	"2021 "	"2021"	"Sep., 2021 "	"2021/09"	12	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Lee County, MS"	"28081"	"2021 "	"2021"	"Dec., 2021 "	"2021/12"	14	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Lowndes County, MS"	"28087"	"2021 "	"2021"	"Apr., 2021 "	"2021/04"	11	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Madison County, MS"	"28089"	"2021 "	"2021"	"Mar., 2021 "	"2021/03"	10	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Pearl River County, MS"	"28109"	"2021 "	"2021"	"Mar., 2021 "	"2021/03"	10	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Pearl River County, MS"	"28109"	"2021 "	"2021"	"Sep., 2021 "	"2021/09"	12	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Rankin County, MS"	"28121"	"2021 "	"2021"	"Jan., 2021 "	"2021/01"	17	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Rankin County, MS"	"28121"	"2021 "	"2021"	"Feb., 2021 "	"2021/02"	16	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Rankin County, MS"	"28121"	"2021 "	"2021"	"Mar., 2021 "	"2021/03"	15	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Rankin County, MS"	"28121"	"2021 "	"2021"	"Apr., 2021 "	"2021/04"	11	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Rankin County, MS"	"28121"	"2021 "	"2021"	"May, 2021 "	"2021/05"	12	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Rankin County, MS"	"28121"	"2021 "	"2021"	"Jun., 2021 "	"2021/06"	13	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Rankin County, MS"	"28121"	"2021 "	"2021"	"Jul., 2021 "	"2021/07"	13	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Rankin County, MS"	"28121"	"2021 "	"2021"	"Aug., 2021 "	"2021/08"	11	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Rankin County, MS"	"28121"	"2021 "	"2021"	"Oct., 2021 "	"2021/10"	13	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Rankin County, MS"	"28121"	"2021 "	"2021"	"Nov., 2021 "	"2021/11"	14	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Rankin County, MS"	"28121"	"2021 "	"2021"	"Dec., 2021 "	"2021/12"	18	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Boone County, MO"	"29019"	"2021 "	"2021"	"May, 2021 "	"2021/05"	14	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Boone County, MO"	"29019"	"2021 "	"2021"	"Jun., 2021 "	"2021/06"	12	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Boone County, MO"	"29019"	"2021 "	"2021"	"Jul., 2021 "	"2021/07"	14	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Boone County, MO"	"29019"	"2021 "	"2021"	"Dec., 2021 "	"2021/12"	12	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Buchanan County, MO"	"29021"	"2021 "	"2021"	"Feb., 2021 "	"2021/02"	13	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Buchanan County, MO"	"29021"	"2021 "	"2021"	"Mar., 2021 "	"2021/03"	10	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Buchanan County, MO"	"29021"	"2021 "	"2021"	"Apr., 2021 "	"2021/04"	12	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Buchanan County, MO"	"29021"	"2021 "	"2021"	"Jun., 2021 "	"2021/06"	14	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Buchanan County, MO"	"29021"	"2021 "	"2021"	"Jul., 2021 "	"2021/07"	16	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Buchanan County, MO"	"29021"	"2021 "	"2021"	"Aug., 2021 "	"2021/08"	12	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Buchanan County, MO"	"29021"	"2021 "	"2021"	"Sep., 2021 "	"2021/09"	13	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Buchanan County, MO"	"29021"	"2021 "	"2021"	"Oct., 2021 "	"2021/10"	12	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Buchanan County, MO"	"29021"	"2021 "	"2021"	"Dec., 2021 "	"2021/12"	14	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Butler County, MO"	"29023"	"2021 "	"2021"	"Aug., 2021 "	"2021/08"	10	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Cape Girardeau County, MO"	"29031"	"2021 "	"2021"	"Feb., 2021 "	"2021/02"	12	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Cape Girardeau County, MO"	"29031"	"2021 "	"2021"	"Mar., 2021 "	"2021/03"	13	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Cape Girardeau County, MO"	"29031"	"2021 "	"2021"	"Apr., 2021 "	"2021/04"	11	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Cape Girardeau County, MO"	"29031"	"2021 "	"2021"	"May, 2021 "	"2021/05"	14	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Cape Girardeau County, MO"	"29031"	"2021 "	"2021"	"Jul., 2021 "	"2021/07"	12	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Cape Girardeau County, MO"	"29031"	"2021 "	"2021"	"Sep., 2021 "	"2021/09"	10	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Cape Girardeau County, MO"	"29031"	"2021 "	"2021"	"Nov., 2021 "	"2021/11"	13	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Cape Girardeau County, MO"	"29031"	"2021 "	"2021"	"Dec., 2021 "	"2021/12"	10	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Cass County, MO"	"29037"	"2021 "	"2021"	"Jan., 2021 "	"2021/01"	11	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Cass County, MO"	"29037"	"2021 "	"2021"	"Apr., 2021 "	"2021/04"	10	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Cass County, MO"	"29037"	"2021 "	"2021"	"Jul., 2021 "	"2021/07"	12	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Cass County, MO"	"29037"	"2021 "	"2021"	"Aug., 2021 "	"2021/08"	15	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Cass County, MO"	"29037"	"2021 "	"2021"	"Dec., 2021 "	"2021/12"	10	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Christian County, MO"	"29043"	"2021 "	"2021"	"Oct., 2021 "	"2021/10"	10	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Clay County, MO"	"29047"	"2021 "	"2021"	"Jan., 2021 "	"2021/01"	22	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Clay County, MO"	"29047"	"2021 "	"2021"	"Feb., 2021 "	"2021/02"	20	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Clay County, MO"	"29047"	"2021 "	"2021"	"Mar., 2021 "	"2021/03"	15	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Clay County, MO"	"29047"	"2021 "	"2021"	"Apr., 2021 "	"2021/04"	20	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Clay County, MO"	"29047"	"2021 "	"2021"	"May, 2021 "	"2021/05"	16	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Clay County, MO"	"29047"	"2021 "	"2021"	"Jun., 2021 "	"2021/06"	16	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Clay County, MO"	"29047"	"2021 "	"2021"	"Jul., 2021 "	"2021/07"	13	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Clay County, MO"	"29047"	"2021 "	"2021"	"Aug., 2021 "	"2021/08"	18	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Clay County, MO"	"29047"	"2021 "	"2021"	"Sep., 2021 "	"2021/09"	10	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Clay County, MO"	"29047"	"2021 "	"2021"	"Oct., 2021 "	"2021/10"	15	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Clay County, MO"	"29047"	"2021 "	"2021"	"Nov., 2021 "	"2021/11"	16	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Clay County, MO"	"29047"	"2021 "	"2021"	"Dec., 2021 "	"2021/12"	16	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Cole County, MO"	"29051"	"2021 "	"2021"	"Jan., 2021 "	"2021/01"	10	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Cole County, MO"	"29051"	"2021 "	"2021"	"May, 2021 "	"2021/05"	10	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Dunklin County, MO"	"29069"	"2021 "	"2021"	"Mar., 2021 "	"2021/03"	10	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Dunklin County, MO"	"29069"	"2021 "	"2021"	"Jul., 2021 "	"2021/07"	11	Not Applicable	Not Applicable	Not Applicable	Not Applicable
