"Notes"	"County"	"County Code"	"Year"	"Year Code"	"Month"	"Month Code"	Deaths	Population	Crude Rate	Crude Rate Lower 95% Confidence Interval	Crude Rate Upper 95% Confidence Interval
	"St. Clair County, IL"	"17163"	"2021 "	"2021"	"Jan., 2021 "	"2021/01"	18	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"St. Clair County, IL"	"17163"	"2021 "	"2021"	"Feb., 2021 "	"2021/02"	12	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"St. Clair County, IL"	"17163"	"2021 "	"2021"	"Mar., 2021 "	"2021/03"	10	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"St. Clair County, IL"	"17163"	"2021 "	"2021"	"Apr., 2021 "	"2021/04"	13	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"St. Clair County, IL"	"17163"	"2021 "	"2021"	"May, 2021 "	"2021/05"	18	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"St. Clair County, IL"	"17163"	"2021 "	"2021"	"Jun., 2021 "	"2021/06"	12	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"St. Clair County, IL"	"17163"	"2021 "	"2021"	"Aug., 2021 "	"2021/08"	13	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"St. Clair County, IL"	"17163"	"2021 "	"2021"	"Nov., 2021 "	"2021/11"	20	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"St. Clair County, IL"	"17163"	"2021 "	"2021"	"Dec., 2021 "	"2021/12"	10	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Sangamon County, IL"	"17167"	"2020"	"2020"	"Feb., 2020"	"2020/02"	11	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Sangamon County, IL"	"17167"	"2020"	"2020"	"Mar., 2020"	"2020/03"	10	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Sangamon County, IL"	"17167"	"2020"	"2020"	"Apr., 2020"	"2020/04"	12	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Sangamon County, IL"	"17167"	"2020"	"2020"	"May, 2020"	"2020/05"	14	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Sangamon County, IL"	"17167"	"2020"	"2020"	"Jun., 2020"	"2020/06"	16	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Sangamon County, IL"	"17167"	"2020"	"2020"	"Jul., 2020"	"2020/07"	10	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Sangamon County, IL"	"17167"	"2020"	"2020"	"Sep., 2020"	"2020/09"	10	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Sangamon County, IL"	"17167"	"2020"	"2020"	"Oct., 2020"	"2020/10"	16	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Sangamon County, IL"	"17167"	"2020"	"2020"	"Dec., 2020"	"2020/12"	12	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Sangamon County, IL"	"17167"	"2021 "	"2021"	"Jan., 2021 "	"2021/01"	13	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Sangamon County, IL"	"17167"	"2021 "	"2021"	"Feb., 2021 "	"2021/02"	11	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Sangamon County, IL"	"17167"	"2021 "	"2021"	"Mar., 2021 "	"2021/03"	10	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Sangamon County, IL"	"17167"	"2021 "	"2021"	"Jun., 2021 "	"2021/06"	11	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Sangamon County, IL"	"17167"	"2021 "	"2021"	"Aug., 2021 "	"2021/08"	12	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Sangamon County, IL"	"17167"	"2021 "	"2021"	"Nov., 2021 "	"2021/11"	11	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Sangamon County, IL"	"17167"	"2021 "	"2021"	"Dec., 2021 "	"2021/12"	15	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Tazewell County, IL"	"17179"	"2020"	"2020"	"Jun., 2020"	"2020/06"	10	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Tazewell County, IL"	"17179"	"2020"	"2020"	"Jul., 2020"	"2020/07"	15	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Tazewell County, IL"	"17179"	"2020"	"2020"	"Sep., 2020"	"2020/09"	14	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Tazewell County, IL"	"17179"	"2020"	"2020"	"Nov., 2020"	"2020/11"	12	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Tazewell County, IL"	"17179"	"2020"	"2020"	"Dec., 2020"	"2020/12"	13	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Tazewell County, IL"	"17179"	"2021 "	"2021"	"Jan., 2021 "	"2021/01"	19	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Tazewell County, IL"	"17179"	"2021 "	"2021"	"Mar., 2021 "	"2021/03"	10	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Tazewell County, IL"	"17179"	"2021 "	"2021"	"Jun., 2021 "	"2021/06"	10	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Tazewell County, IL"	"17179"	"2021 "	"2021"	"Sep., 2021 "	"2021/09"	10	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Tazewell County, IL"	"17179"	"2021 "	"2021"	"Dec., 2021 "	"2021/12"	11	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Vermilion County, IL"	"17183"	"2020"	"2020"	"Jul., 2020"	"2020/07"	10	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Will County, IL"	"17197"	"2020"	"2020"	"Jan., 2020"	"2020/01"	42	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Will County, IL"	"17197"	"2020"	"2020"	"Feb., 2020"	"2020/02"	41	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Will County, IL"	"17197"	"2020"	"2020"	"Mar., 2020"	"2020/03"	31	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Will County, IL"	"17197"	"2020"	"2020"	"Apr., 2020"	"2020/04"	41	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Will County, IL"	"17197"	"2020"	"2020"	"May, 2020"	"2020/05"	38	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Will County, IL"	"17197"	"2020"	"2020"	"Jun., 2020"	"2020/06"	26	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Will County, IL"	"17197"	"2020"	"2020"	"Jul., 2020"	"2020/07"	27	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Will County, IL"	"17197"	"2020"	"2020"	"Aug., 2020"	"2020/08"	14	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Will County, IL"	"17197"	"2020"	"2020"	"Sep., 2020"	"2020/09"	22	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Will County, IL"	"17197"	"2020"	"2020"	"Oct., 2020"	"2020/10"	23	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Will County, IL"	"17197"	"2020"	"2020"	"Nov., 2020"	"2020/11"	38	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Will County, IL"	"17197"	"2020"	"2020"	"Dec., 2020"	"2020/12"	41	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Will County, IL"	"17197"	"2021 "	"2021"	"Jan., 2021 "	"2021/01"	30	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Will County, IL"	"17197"	"2021 "	"2021"	"Feb., 2021 "	"2021/02"	33	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Will County, IL"	"17197"	"2021 "	"2021"	"Mar., 2021 "	"2021/03"	27	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Will County, IL"	"17197"	"2021 "	"2021"	"Apr., 2021 "	"2021/04"	33	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Will County, IL"	"17197"	"2021 "	"2021"	"May, 2021 "	"2021/05"	26	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Will County, IL"	"17197"	"2021 "	"2021"	"Jun., 2021 "	"2021/06"	26	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Will County, IL"	"17197"	"2021 "	"2021"	"Jul., 2021 "	"2021/07"	28	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Will County, IL"	"17197"	"2021 "	"2021"	"Aug., 2021 "	"2021/08"	32	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Will County, IL"	"17197"	"2021 "	"2021"	"Sep., 2021 "	"2021/09"	34	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Will County, IL"	"17197"	"2021 "	"2021"	"Oct., 2021 "	"2021/10"	31	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Will County, IL"	"17197"	"2021 "	"2021"	"Nov., 2021 "	"2021/11"	25	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Will County, IL"	"17197"	"2021 "	"2021"	"Dec., 2021 "	"2021/12"	23	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Williamson County, IL"	"17199"	"2021 "	"2021"	"Apr., 2021 "	"2021/04"	10	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Williamson County, IL"	"17199"	"2021 "	"2021"	"Aug., 2021 "	"2021/08"	11	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Winnebago County, IL"	"17201"	"2020"	"2020"	"Jan., 2020"	"2020/01"	17	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Winnebago County, IL"	"17201"	"2020"	"2020"	"Mar., 2020"	"2020/03"	20	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Winnebago County, IL"	"17201"	"2020"	"2020"	"Apr., 2020"	"2020/04"	15	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Winnebago County, IL"	"17201"	"2020"	"2020"	"May, 2020"	"2020/05"	19	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Winnebago County, IL"	"17201"	"2020"	"2020"	"Jun., 2020"	"2020/06"	14	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Winnebago County, IL"	"17201"	"2020"	"2020"	"Jul., 2020"	"2020/07"	24	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Winnebago County, IL"	"17201"	"2020"	"2020"	"Aug., 2020"	"2020/08"	10	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Winnebago County, IL"	"17201"	"2020"	"2020"	"Sep., 2020"	"2020/09"	14	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Winnebago County, IL"	"17201"	"2020"	"2020"	"Oct., 2020"	"2020/10"	18	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Winnebago County, IL"	"17201"	"2020"	"2020"	"Nov., 2020"	"2020/11"	26	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Winnebago County, IL"	"17201"	"2020"	"2020"	"Dec., 2020"	"2020/12"	28	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Winnebago County, IL"	"17201"	"2021 "	"2021"	"Jan., 2021 "	"2021/01"	14	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Winnebago County, IL"	"17201"	"2021 "	"2021"	"Feb., 2021 "	"2021/02"	16	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Winnebago County, IL"	"17201"	"2021 "	"2021"	"Mar., 2021 "	"2021/03"	16	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Winnebago County, IL"	"17201"	"2021 "	"2021"	"Apr., 2021 "	"2021/04"	16	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Winnebago County, IL"	"17201"	"2021 "	"2021"	"May, 2021 "	"2021/05"	15	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Winnebago County, IL"	"17201"	"2021 "	"2021"	"Aug., 2021 "	"2021/08"	16	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Winnebago County, IL"	"17201"	"2021 "	"2021"	"Sep., 2021 "	"2021/09"	10	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Winnebago County, IL"	"17201"	"2021 "	"2021"	"Oct., 2021 "	"2021/10"	11	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Winnebago County, IL"	"17201"	"2021 "	"2021"	"Nov., 2021 "	"2021/11"	15	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Winnebago County, IL"	"17201"	"2021 "	"2021"	"Dec., 2021 "	"2021/12"	13	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Allen County, IN"	"18003"	"2020"	"2020"	"Jan., 2020"	"2020/01"	24	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Allen County, IN"	"18003"	"2020"	"2020"	"Feb., 2020"	"2020/02"	26	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Allen County, IN"	"18003"	"2020"	"2020"	"Mar., 2020"	"2020/03"	25	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Allen County, IN"	"18003"	"2020"	"2020"	"Apr., 2020"	"2020/04"	23	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Allen County, IN"	"18003"	"2020"	"2020"	"May, 2020"	"2020/05"	21	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Allen County, IN"	"18003"	"2020"	"2020"	"Jun., 2020"	"2020/06"	19	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Allen County, IN"	"18003"	"2020"	"2020"	"Jul., 2020"	"2020/07"	17	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Allen County, IN"	"18003"	"2020"	"2020"	"Aug., 2020"	"2020/08"	32	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Allen County, IN"	"18003"	"2020"	"2020"	"Sep., 2020"	"2020/09"	21	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Allen County, IN"	"18003"	"2020"	"2020"	"Oct., 2020"	"2020/10"	24	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Allen County, IN"	"18003"	"2020"	"2020"	"Nov., 2020"	"2020/11"	30	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Allen County, IN"	"18003"	"2020"	"2020"	"Dec., 2020"	"2020/12"	35	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Allen County, IN"	"18003"	"2021 "	"2021"	"Jan., 2021 "	"2021/01"	27	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Allen County, IN"	"18003"	"2021 "	"2021"	"Feb., 2021 "	"2021/02"	21	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Allen County, IN"	"18003"	"2021 "	"2021"	"Mar., 2021 "	"2021/03"	23	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Allen County, IN"	"18003"	"2021 "	"2021"	"Apr., 2021 "	"2021/04"	21	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Allen County, IN"	"18003"	"2021 "	"2021"	"May, 2021 "	"2021/05"	23	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Allen County, IN"	"18003"	"2021 "	"2021"	"Jun., 2021 "	"2021/06"	14	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Allen County, IN"	"18003"	"2021 "	"2021"	"Jul., 2021 "	"2021/07"	20	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Allen County, IN"	"18003"	"2021 "	"2021"	"Aug., 2021 "	"2021/08"	19	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Allen County, IN"	"18003"	"2021 "	"2021"	"Sep., 2021 "	"2021/09"	19	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Allen County, IN"	"18003"	"2021 "	"2021"	"Oct., 2021 "	"2021/10"	15	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Allen County, IN"	"18003"	"2021 "	"2021"	"Nov., 2021 "	"2021/11"	19	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Allen County, IN"	"18003"	"2021 "	"2021"	"Dec., 2021 "	"2021/12"	22	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Clark County, IN"	"18019"	"2020"	"2020"	"Feb., 2020"	"2020/02"	10	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Clark County, IN"	"18019"	"2020"	"2020"	"Mar., 2020"	"2020/03"	13	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Clark County, IN"	"18019"	"2020"	"2020"	"May, 2020"	"2020/05"	12	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Clark County, IN"	"18019"	"2020"	"2020"	"Jul., 2020"	"2020/07"	12	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Clark County, IN"	"18019"	"2020"	"2020"	"Aug., 2020"	"2020/08"	12	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Clark County, IN"	"18019"	"2020"	"2020"	"Dec., 2020"	"2020/12"	10	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Clark County, IN"	"18019"	"2021 "	"2021"	"Apr., 2021 "	"2021/04"	10	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Clark County, IN"	"18019"	"2021 "	"2021"	"May, 2021 "	"2021/05"	10	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Clark County, IN"	"18019"	"2021 "	"2021"	"Nov., 2021 "	"2021/11"	11	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Clark County, IN"	"18019"	"2021 "	"2021"	"Dec., 2021 "	"2021/12"	10	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Delaware County, IN"	"18035"	"2020"	"2020"	"Sep., 2020"	"2020/09"	11	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Elkhart County, IN"	"18039"	"2020"	"2020"	"Jan., 2020"	"2020/01"	11	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Elkhart County, IN"	"18039"	"2020"	"2020"	"Feb., 2020"	"2020/02"	10	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Elkhart County, IN"	"18039"	"2020"	"2020"	"Apr., 2020"	"2020/04"	12	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Elkhart County, IN"	"18039"	"2020"	"2020"	"Jul., 2020"	"2020/07"	11	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Elkhart County, IN"	"18039"	"2020"	"2020"	"Aug., 2020"	"2020/08"	13	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Elkhart County, IN"	"18039"	"2020"	"2020"	"Nov., 2020"	"2020/11"	20	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Elkhart County, IN"	"18039"	"2021 "	"2021"	"Jan., 2021 "	"2021/01"	12	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Elkhart County, IN"	"18039"	"2021 "	"2021"	"Apr., 2021 "	"2021/04"	12	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Elkhart County, IN"	"18039"	"2021 "	"2021"	"Jul., 2021 "	"2021/07"	11	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Elkhart County, IN"	"18039"	"2021 "	"2021"	"Aug., 2021 "	"2021/08"	15	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Elkhart County, IN"	"18039"	"2021 "	"2021"	"Sep., 2021 "	"2021/09"	10	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Elkhart County, IN"	"18039"	"2021 "	"2021"	"Nov., 2021 "	"2021/11"	14	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Elkhart County, IN"	"18039"	"2021 "	"2021"	"Dec., 2021 "	"2021/12"	10	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Floyd County, IN"	"18043"	"2020"	"2020"	"May, 2020"	"2020/05"	10	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Floyd County, IN"	"18043"	"2020"	"2020"	"Aug., 2020"	"2020/08"	10	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Floyd County, IN"	"18043"	"2020"	"2020"	"Sep., 2020"	"2020/09"	13	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Floyd County, IN"	"18043"	"2020"	"2020"	"Nov., 2020"	"2020/11"	10	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Floyd County, IN"	"18043"	"2021 "	"2021"	"Jan., 2021 "	"2021/01"	10	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Grant County, IN"	"18053"	"2020"	"2020"	"Oct., 2020"	"2020/10"	11	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Grant County, IN"	"18053"	"2021 "	"2021"	"Apr., 2021 "	"2021/04"	10	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Hamilton County, IN"	"18057"	"2020"	"2020"	"Jan., 2020"	"2020/01"	18	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Hamilton County, IN"	"18057"	"2020"	"2020"	"Feb., 2020"	"2020/02"	20	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Hamilton County, IN"	"18057"	"2020"	"2020"	"Mar., 2020"	"2020/03"	16	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Hamilton County, IN"	"18057"	"2020"	"2020"	"Apr., 2020"	"2020/04"	14	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Hamilton County, IN"	"18057"	"2020"	"2020"	"Jun., 2020"	"2020/06"	14	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Hamilton County, IN"	"18057"	"2020"	"2020"	"Aug., 2020"	"2020/08"	12	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Hamilton County, IN"	"18057"	"2020"	"2020"	"Sep., 2020"	"2020/09"	13	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Hamilton County, IN"	"18057"	"2020"	"2020"	"Oct., 2020"	"2020/10"	22	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Hamilton County, IN"	"18057"	"2020"	"2020"	"Nov., 2020"	"2020/11"	17	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Hamilton County, IN"	"18057"	"2020"	"2020"	"Dec., 2020"	"2020/12"	17	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Hamilton County, IN"	"18057"	"2021 "	"2021"	"Jan., 2021 "	"2021/01"	14	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Hamilton County, IN"	"18057"	"2021 "	"2021"	"Feb., 2021 "	"2021/02"	20	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Hamilton County, IN"	"18057"	"2021 "	"2021"	"Mar., 2021 "	"2021/03"	17	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Hamilton County, IN"	"18057"	"2021 "	"2021"	"Apr., 2021 "	"2021/04"	17	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Hamilton County, IN"	"18057"	"2021 "	"2021"	"May, 2021 "	"2021/05"	19	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Hamilton County, IN"	"18057"	"2021 "	"2021"	"Jun., 2021 "	"2021/06"	18	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Hamilton County, IN"	"18057"	"2021 "	"2021"	"Jul., 2021 "	"2021/07"	20	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Hamilton County, IN"	"18057"	"2021 "	"2021"	"Aug., 2021 "	"2021/08"	12	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Hamilton County, IN"	"18057"	"2021 "	"2021"	"Oct., 2021 "	"2021/10"	17	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Hamilton County, IN"	"18057"	"2021 "	"2021"	"Nov., 2021 "	"2021/11"	15	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Hamilton County, IN"	"18057"	"2021 "	"2021"	"Dec., 2021 "	"2021/12"	27	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Hendricks County, IN"	"18063"	"2020"	"2020"	"Jan., 2020"	"2020/01"	12	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Hendricks County, IN"	"18063"	"2020"	"2020"	"Mar., 2020"	"2020/03"	11	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Hendricks County, IN"	"18063"	"2020"	"2020"	"Apr., 2020"	"2020/04"	10	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Hendricks County, IN"	"18063"	"2020"	"2020"	"Sep., 2020"	"2020/09"	10	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Hendricks County, IN"	"18063"	"2020"	"2020"	"Oct., 2020"	"2020/10"	10	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Hendricks County, IN"	"18063"	"2020"	"2020"	"Dec., 2020"	"2020/12"	14	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Hendricks County, IN"	"18063"	"2021 "	"2021"	"Mar., 2021 "	"2021/03"	13	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Hendricks County, IN"	"18063"	"2021 "	"2021"	"Apr., 2021 "	"2021/04"	14	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Hendricks County, IN"	"18063"	"2021 "	"2021"	"Jul., 2021 "	"2021/07"	10	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Hendricks County, IN"	"18063"	"2021 "	"2021"	"Sep., 2021 "	"2021/09"	13	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Hendricks County, IN"	"18063"	"2021 "	"2021"	"Oct., 2021 "	"2021/10"	10	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Hendricks County, IN"	"18063"	"2021 "	"2021"	"Nov., 2021 "	"2021/11"	12	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Hendricks County, IN"	"18063"	"2021 "	"2021"	"Dec., 2021 "	"2021/12"	12	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Johnson County, IN"	"18081"	"2020"	"2020"	"Mar., 2020"	"2020/03"	12	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Johnson County, IN"	"18081"	"2020"	"2020"	"Jun., 2020"	"2020/06"	14	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Johnson County, IN"	"18081"	"2020"	"2020"	"Jul., 2020"	"2020/07"	10	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Johnson County, IN"	"18081"	"2020"	"2020"	"Aug., 2020"	"2020/08"	13	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Johnson County, IN"	"18081"	"2021 "	"2021"	"Feb., 2021 "	"2021/02"	10	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Johnson County, IN"	"18081"	"2021 "	"2021"	"Mar., 2021 "	"2021/03"	10	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Johnson County, IN"	"18081"	"2021 "	"2021"	"Aug., 2021 "	"2021/08"	12	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Johnson County, IN"	"18081"	"2021 "	"2021"	"Sep., 2021 "	"2021/09"	10	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Johnson County, IN"	"18081"	"2021 "	"2021"	"Nov., 2021 "	"2021/11"	15	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Johnson County, IN"	"18081"	"2021 "	"2021"	"Dec., 2021 "	"2021/12"	14	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Lake County, IN"	"18089"	"2020"	"2020"	"Jan., 2020"	"2020/01"	27	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Lake County, IN"	"18089"	"2020"	"2020"	"Feb., 2020"	"2020/02"	26	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Lake County, IN"	"18089"	"2020"	"2020"	"Mar., 2020"	"2020/03"	23	Not Applicable	Not Applicable	Not Applicable	Not Applicable
